7.1113e+05,NaN
7.1122e+05,NaN
7.1131e+05,NaN
7.114e+05,NaN
7.1149e+05,NaN
7.1158e+05,NaN
7.1168e+05,NaN
7.1177e+05,NaN
7.1186e+05,NaN
7.1195e+05,NaN
7.1204e+05,NaN
7.1213e+05,NaN
7.1222e+05,NaN
7.1231e+05,NaN
7.1240e+05,NaN
7.125e+05,NaN
7.1259e+05,NaN
7.1268e+05,NaN
7.1277e+05,NaN
7.1286e+05,NaN
7.1295e+05,NaN
7.1304e+05,NaN
7.1314e+05,NaN
7.1323e+05,NaN
7.1332e+05,NaN
7.1341e+05,NaN
7.135e+05,NaN
7.1359e+05,NaN
7.1368e+05,NaN
7.1378e+05,NaN
7.1387e+05,NaN
7.1396e+05,NaN
7.1405e+05,NaN
7.1414e+05,NaN
7.1423e+05,NaN
7.1432e+05,NaN
7.1442e+05,NaN
7.1451e+05,NaN
7.146e+05,NaN
7.1469e+05,NaN
7.1478e+05,NaN
7.1487e+05,NaN
7.1496e+05,NaN
7.1505e+05,NaN
7.1515e+05,NaN
7.1524e+05,NaN
7.1533e+05,NaN
7.1542e+05,NaN
7.1551e+05,NaN
7.156e+05,NaN
7.1569e+05,NaN
7.1578e+05,NaN
7.1588e+05,NaN
7.1597e+05,NaN
7.1606e+05,NaN
7.1615e+05,NaN
7.1624e+05,NaN
7.1633e+05,NaN
7.1642e+05,NaN
7.1652e+05,NaN
7.1661e+05,NaN
7.167e+05,NaN
7.1679e+05,NaN
7.1688e+05,NaN
7.1697e+05,NaN
7.1706e+05,NaN
7.1715e+05,NaN
7.1724e+05,NaN
7.1734e+05,NaN
7.1743e+05,NaN
7.1752e+05,NaN
7.1761e+05,NaN
7.177e+05,NaN
7.1779e+05,NaN
7.1788e+05,NaN
7.1798e+05,NaN
7.1807e+05,NaN
7.1816e+05,NaN
7.1825e+05,NaN
7.1834e+05,NaN
7.1843e+05,NaN
7.1852e+05,NaN
7.1861e+05,NaN
7.1871e+05,NaN
7.188e+05,NaN
7.1889e+05,NaN
7.1898e+05,NaN
7.1907e+05,NaN
7.1916e+05,NaN
7.1925e+05,NaN
7.1934e+05,NaN
7.1944e+05,NaN
7.1953e+05,NaN
7.1962e+05,NaN
7.1971e+05,NaN
7.198e+05,NaN
7.1989e+05,NaN
7.1998e+05,NaN
7.2008e+05,NaN
7.2017e+05,NaN
7.2026e+05,NaN
7.2035e+05,NaN
7.2044e+05,NaN
7.2053e+05,NaN
7.2062e+05,NaN
7.2072e+05,NaN
7.2081e+05,NaN
7.209e+05,NaN
7.2099e+05,NaN
7.2108e+05,NaN
7.2117e+05,NaN
7.2126e+05,NaN
7.2136e+05,NaN
7.2144e+05,NaN
7.2154e+05,NaN
7.2163e+05,NaN
7.2172e+05,NaN
7.2181e+05,NaN
7.219e+05,NaN
7.2199e+05,NaN
7.2209e+05,NaN
7.2218e+05,NaN
7.2227e+05,NaN
7.2236e+05,NaN
7.2245e+05,NaN
7.2254e+05,NaN
7.2263e+05,NaN
7.2272e+05,NaN
7.2282e+05,NaN
7.2291e+05,NaN
7.23e+05,NaN
7.2309e+05,NaN
7.2318e+05,NaN
7.2327e+05,NaN
7.2336e+05,NaN
7.2346e+05,NaN
7.2355e+05,NaN
7.2364e+05,NaN
7.2373e+05,NaN
7.2382e+05,NaN
7.2391e+05,NaN
7.24e+05,NaN
7.2409e+05,NaN
7.2418e+05,NaN
7.2428e+05,NaN
7.2437e+05,NaN
7.2446e+05,NaN
7.2455e+05,NaN
7.2464e+05,NaN
7.2473e+05,NaN
7.2482e+05,NaN
7.2492e+05,NaN
7.2501e+05,NaN
7.251e+05,NaN
7.2519e+05,NaN
7.2528e+05,NaN
7.2537e+05,NaN
7.2546e+05,NaN
7.2555e+05,NaN
7.2565e+05,NaN
7.2574e+05,NaN
7.2583e+05,NaN
7.2592e+05,NaN
7.2601e+05,NaN
7.261e+05,NaN
7.2619e+05,NaN
7.2628e+05,NaN
7.2638e+05,NaN
7.2647e+05,NaN
7.2656e+05,NaN
7.2665e+05,NaN
7.2674e+05,NaN
7.2683e+05,NaN
7.2692e+05,NaN
7.2702e+05,NaN
7.2711e+05,NaN
7.272e+05,NaN
7.2729e+05,NaN
7.2738e+05,NaN
7.2747e+05,NaN
7.2756e+05,NaN
7.2766e+05,NaN
7.2775e+05,NaN
7.2784e+05,NaN
7.2793e+05,NaN
7.2802e+05,NaN
7.2811e+05,NaN
7.282e+05,NaN
7.283e+05,NaN
7.2838e+05,NaN
7.2848e+05,NaN
7.2857e+05,NaN
7.2866e+05,NaN
7.2875e+05,NaN
7.2884e+05,NaN
7.2893e+05,NaN
7.2902e+05,NaN
7.2912e+05,NaN
7.2921e+05,NaN
7.293e+05,NaN
7.2939e+05,NaN
7.2948e+05,NaN
7.2957e+05,NaN
7.2966e+05,NaN
7.2976e+05,NaN
7.2985e+05,NaN
7.2994e+05,NaN
7.3003e+05,NaN
7.3012e+05,7.2855
7.3021e+05,7.3114
7.303e+05,7.3391
7.3039e+05,7.3427
7.3049e+05,7.3777
7.3058e+05,7.4088
7.3067e+05,7.4193
7.3076e+05,7.422
7.3085e+05,7.4139
7.3094e+05,7.3909
7.3103e+05,7.3777
7.3112e+05,7.3483
7.3122e+05,7.3278
7.3131e+05,7.3145
7.314e+05,7.3085
7.3149e+05,7.2965
7.3158e+05,7.2988
7.3167e+05,7.3227
7.3176e+05,7.3426
7.3186e+05,7.3568
7.3195e+05,7.3456
7.3204e+05,7.3676
7.3213e+05,7.3944
7.3222e+05,7.4154
7.3231e+05,7.4277
7.324e+05,7.442
7.3249e+05,7.4601
7.3259e+05,7.4641
7.3268e+05,7.5004
7.3277e+05,7.5128
7.3286e+05,7.5246
7.3295e+05,7.5311
7.3304e+05,7.5481
7.3313e+05,7.5676
7.3322e+05,7.583
7.3332e+05,7.5997
7.3341e+05,7.5999
7.335e+05,7.5942
7.3359e+05,7.5668
7.3368e+05,7.5067
7.3377e+05,7.4315
7.3386e+05,7.3988
7.3396e+05,7.3859
7.3405e+05,7.3768
7.3414e+05,7.3871
7.3423e+05,7.4141
7.3432e+05,7.4341
7.3441e+05,7.4548
7.345e+05,7.4525
7.3459e+05,7.4736
7.3468e+05,7.518
7.3478e+05,7.5407
7.3487e+05,7.5695
7.3496e+05,7.5877
7.3505e+05,7.5824
7.3514e+05,7.5916
7.3524e+05,7.6043
7.3532e+05,7.6104
7.3542e+05,7.6156
7.3551e+05,7.6383
7.356e+05,7.6556
7.3569e+05,7.6782
7.3578e+05,7.7031
7.3587e+05,7.6973
7.3596e+05,7.7029
7.3606e+05,7.7101
7.3615e+05,7.7137
7.3624e+05,7.7007
7.3633e+05,7.6905
7.3642e+05,7.6986
7.3651e+05,7.7071
7.366e+05,7.7074
7.367e+05,7.7247
7.3679e+05,7.7409
7.3688e+05,7.7505
